Date,VaR
2023-03-16,-0.037984997619218024
2023-03-17,-0.03803256547032969
2023-03-20,-0.0381564592785662
2023-03-21,-0.038211511396113666
2023-03-22,-0.038067130278724305
2023-03-23,-0.038049618639000145
2023-03-24,-0.03798638917950576
2023-03-27,-0.03814415179108243
2023-03-28,-0.03816727576174197
2023-03-29,-0.03816970785650355
2023-03-30,-0.03811490022012544
2023-03-31,-0.03822705029192246
2023-04-03,-0.03817473699383619
2023-04-04,-0.038160355545836085
2023-04-05,-0.03815907294057298
2023-04-06,-0.0381992011855259
2023-04-11,-0.03818862123155889
2023-04-12,-0.0382190901778782
2023-04-13,-0.038176097201630864
